"","x.1","x.2","x.3","classes"
"427",0.849183305632323,-0.1266900585033,0.17575405491516,"3"
"428",-0.420930078718811,-0.239596059545875,-0.637767852284014,"4"
"429",0.687302702106535,-0.886294596362859,-0.526268882676959,"1"
"430",0.784322938881814,-0.535376796033233,0.308224288746715,"3"
"431",-0.929526001680642,0.502829778473824,0.515420294366777,"1"
"432",-0.215132643934339,0.543942699208856,0.0369252115488052,"1"
"433",0.521823465824127,-0.677287412341684,0.587211955338717,"3"
"434",-0.877212817780674,-0.619244070257992,0.966627959627658,"2"
"435",0.226414491888136,-0.243257109541446,0.192955574952066,"3"
"436",0.0863401484675705,-0.554788059554994,0.64146988093853,"3"
"437",-0.40945880394429,0.644990864675492,0.846649568993598,"1"
"438",0.88191246194765,-0.804704088717699,-0.746145719196647,"1"
"439",-0.155243579298258,-0.562361584976315,-0.20774016994983,"4"
"440",-0.99337378051132,0.991461791098118,0.384046545252204,"1"
"441",0.832811373285949,-0.288331120274961,0.420765191782266,"3"
"442",0.861649820115417,-0.636502710636705,0.236590751912445,"3"
"443",-0.472469101194292,0.561612270306796,0.484206616412848,"1"
"444",-0.367770274169743,0.52934862440452,0.660544794518501,"1"
"445",-0.158099001273513,-0.565783781465143,-0.778071249369532,"4"
"446",-0.867949654813856,0.222116947639734,0.380582272540778,"1"
"447",-0.977380536496639,-0.0206143613904715,0.925731845200062,"2"
"448",0.537082453258336,0.316019051708281,-0.835992734413594,"2"
"449",-0.655769339762628,-0.595255175605416,0.837940306402743,"2"
"450",0.633754778187722,-0.548222834710032,-0.439911615103483,"1"
"451",-0.426628354936838,-0.797095039859414,-0.773708280175924,"4"
"452",-0.175356389954686,0.278458940796554,-0.89501504227519,"3"
"453",-0.457209612242877,-0.464049881789833,-0.990687618497759,"4"
"454",0.725084235426039,-0.0196952535770833,0.648198147304356,"3"
"455",-0.906873911153525,-0.82893944112584,0.746442736592144,"2"
"456",-0.511067316867411,-0.412173354066908,-0.425151780247688,"4"
"457",0.137508750427514,0.481795166619122,-0.473272682633251,"2"
"458",-0.509993441402912,0.24548806855455,0.968287255149335,"1"
"459",0.0133333806879818,-0.574730952270329,0.797980029135942,"3"
"460",-0.426337839104235,-0.409046140965074,-0.722783638164401,"4"
"461",0.700665235053748,-0.333854834083468,0.15031589102,"3"
"462",0.179983467794955,-0.146002489607781,0.583750099875033,"3"
"463",-0.494086396880448,-0.0973942088894546,0.760650449898094,"2"
"464",0.151918293908238,0.940724870655686,-0.590322429779917,"2"
"465",-0.253498191945255,0.0248154080472887,-0.890218106098473,"3"
"466",-0.723529079463333,-0.567720368504524,0.96991117997095,"2"
"467",-0.140961391851306,0.226166058797389,-0.0112252039834857,"3"
"468",0.329820941668004,0.207560167182237,0.731378575321287,"4"
"469",-0.320354238618165,-0.581839168444276,0.176176863256842,"2"
"470",0.441993641667068,-0.689050778746605,-0.42447945009917,"1"
"471",-0.317751424387097,0.920790353789926,0.503067750483751,"1"
"472",0.874806650448591,0.42764185834676,-0.761717220768332,"2"
"473",-0.00174308381974697,0.000835991930216551,0.476145592518151,"1"
"474",0.128594973124564,-0.833432052284479,0.905700612347573,"3"
"475",0.848002631682903,0.391470786649734,-0.178194394800812,"2"
"476",-0.849025584291667,-0.700169331394136,-0.739534184336662,"4"
"477",0.437289508525282,0.393692356534302,-0.733313389122486,"2"
"478",-0.58066874044016,-0.155499828513712,0.118927733507007,"2"
"479",-0.214679100550711,-0.180139579344541,-0.148998562246561,"4"
"480",0.894557416904718,-0.810531370807439,-0.332989481277764,"1"
"481",0.697534749750048,-0.403832685668021,-0.853660177905113,"1"
"482",0.168063634075224,0.785525866784155,-0.25447726296261,"2"
"483",-0.0926187220029533,0.63743657246232,-0.329790495336056,"3"
"484",0.804996319580823,-0.0940008978359401,-0.603977332822978,"1"
"485",-0.470391402952373,-0.315677215345204,-0.618979997001588,"4"
"486",0.722104170359671,-0.161242017056793,0.494267910718918,"3"
"487",-0.449721404816955,-0.0652190269902349,-0.47762604476884,"4"
"488",-0.843109596986324,0.694533998612314,-0.622684024274349,"3"
"489",-0.0591475511901081,-0.829678555484861,-0.861931318417192,"4"
"490",0.352375105023384,0.972139362711459,0.0370548786595464,"4"
"491",-0.941670942120254,0.638497941195965,0.0837818500585854,"1"
"492",0.855353676714003,0.635444751940668,-0.0279066227376461,"2"
"493",-0.885772307869047,0.0870952210389078,0.45772008318454,"1"
"494",-0.606723276898265,0.985017992090434,0.617501055356115,"1"
"495",0.245194845367223,-0.326893756631762,0.797705575823784,"3"
"496",-0.549982054159045,-0.0595407686196268,-0.77016549417749,"4"
"497",-0.678930304944515,-0.0755740981549025,0.663465031888336,"2"
"498",0.613188597373664,0.0303866737522185,-0.788182224612683,"2"
"499",-0.907019776292145,-0.405078531242907,0.24400612572208,"2"
"500",0.309648874681443,-0.0481173465959728,-0.38926568441093,"1"
